        tauB              sizeBin_x            sizeBin_y            clust_size               r                  all_XX               all_YY               all_XY               all_YX             all_press           all_num_dens             A_XX                 A_YY                 A_XY                 A_YX               A_press             A_num_dens              B_XX                 B_YY                 B_XY                 B_YX               B_press             B_num_dens     
    3.000000000          5.016308000          5.016308000             29593             57.866689591      3871093.883152304    3873179.597416802     -35002.208416225     -35002.208416225      3591.277911371        1.755694476       1393648.734039317    1407530.018834671     -11056.565520087     -11056.565520087      1299.000016753        0.618620294       2477445.149112987    2465649.578582131     -23945.642896138     -23945.642896138      2292.277894618        1.137074183     
    3.000000000          5.016308000          5.016308000             29593             60.912304833      3738563.153445689    3798173.622923638      3488.857187869       3488.857187869       3315.803592919        1.609344986       1294539.297187186    1315755.561166323     12552.516946008      12552.516946008       1148.404850365        0.575457420       2444023.856258504    2482418.061757315     -9063.659758139      -9063.659758139       2167.398742554        1.033887566     
    3.000000000          5.016308000          5.016308000             29593             63.957920074      3373601.254214429    3441599.831608103     -15305.172998662     -15305.172998662      2852.100829341        1.382694512       1192925.564373441    1215075.373380722     -6545.384178030      -6545.384178030       1007.726901252        0.487960594       2180675.689840988    2226524.458227381     -8759.788820632      -8759.788820632       1844.373928089        0.894733919     
    3.000000000          5.016308000          5.016308000             29593             67.003535316      2818457.918559118    2878532.927008143     -21374.381195238     -21374.381195238      2273.249599364        1.093332265        960011.259346424     981539.676351631     -11182.551614480     -11182.551614480      774.730029653         0.375084791       1858446.659212694    1896993.250656512     -10191.829580757     -10191.829580757      1498.519569711        0.718247473     
    3.000000000          5.016308000          5.016308000             29593             70.049150558      2305456.784583666    2360866.528074189     -13104.097648244     -13104.097648244      1779.231134501        0.900611393        843039.898965665     855837.600379372     -4173.346717437      -4173.346717437       647.768175930         0.324098088       1462416.885618001    1505028.927694816     -8930.750930807      -8930.750930807       1131.462958572        0.576513305     
    3.000000000          5.016308000          5.016308000             29593             73.094765799      1957546.297932040    1997550.460695692     -16977.278331855     -16977.278331855      1443.874052729        0.759338700        640393.444912647     659372.969980569     -6222.224064471      -6222.224064471       474.501413140         0.265768545       1317152.853019392    1338177.490715122     -10755.054267384     -10755.054267384      969.372639589         0.493570155     
    3.000000000          5.016308000          5.016308000             29593             76.140381041      1446971.086641214    1442790.026602703     -14331.284908535     -14331.284908535      1011.896094614        0.647807103        485841.838302189     494866.949266886     -7790.293805009      -7790.293805009       343.410874880         0.282233797        961129.248339025     947923.077335816     -6540.991103526      -6540.991103526       668.485219733         0.365573306     
    3.000000000          5.016308000          5.016308000             29593             79.185996283       934085.300235078     954366.821344876      1994.958832045       1994.958832045       635.339503981         0.541658742        362571.697643639     379418.486950157      2673.721135535       2673.721135535       249.630726907         0.278567353        571513.602591439     574948.334394720      -678.762303490       -678.762303490       385.708777074         0.263091389     
    3.000000000          5.016308000          5.016308000             29593             82.231611524       497061.906648374     507518.197955852     -12731.564835565     -12731.564835565      325.221134480         0.488844952        199673.764256408     198955.191028914     -5556.230505715      -5556.230505715       129.051491743         0.299134262        297388.142391966     308563.006926938     -7175.334329849      -7175.334329849       196.169642737         0.189710690     
    3.000000000          5.016308000          5.016308000             29593             85.277226766       330308.527012962     330899.343006820      1603.319422809       1603.319422809       206.274423411         0.460461925        124830.671877001     119844.351791153      921.039032435        921.039032435         76.330306578         0.292624178        205477.855135962     211054.991215667      682.280390375        682.280390375        129.944116833         0.167837748     
    3.000000000          5.016308000          5.016308000             29593             88.322842008       164432.814774288     168221.322159600      392.294091373        392.294091373        100.135513742         0.465978799        74099.838763653      78369.085213140       -336.297265859       -336.297265859        45.896179656         0.330519846        90332.976010635      89852.236946459       728.591357232        728.591357232         54.239334086         0.135458953     
    3.000000000          5.016308000          5.016308000             29593             91.368457249       108057.877214388     108842.251511781      230.891193617        230.891193617         63.077991362         0.476937964        56677.054783568      59117.044949412       278.179386758        278.179386758         33.674757436         0.342581050        51380.822430820      49725.206562369       -47.288193141        -47.288193141         29.403233926         0.134356914     
    3.000000000          5.016308000          5.016308000             29593             94.414072491       81069.194287677      81295.456532444       1801.999492058       1801.999492058        45.670072924         0.473114451        49922.201134033      47813.517072410       2021.159868703       2021.159868703        27.491189463         0.332474008        31146.993153644      33481.939460033       -219.160376645       -219.160376645        18.178883461         0.140640443     
    3.000000000          5.016308000          5.016308000             29593             97.459687733       73851.038271251      72845.312217089       2377.762719861       2377.762719861        39.952946834         0.500037050        50979.790109872      49164.167484608       1301.656348224       1301.656348224        27.274340501         0.346975600        22871.248161379      23681.144732480       1076.106371637       1076.106371637        12.678606333         0.153061450     
    3.000000000          5.016308000          5.016308000             29593            100.505302974       68761.125466851      72019.923024822       454.757731032        454.757731032         37.162155473         0.475148328        53812.490670199      54498.115918302        10.936435614         10.936435614         28.590890923         0.337883256        14948.634796652      17521.807106520       443.821295418        443.821295418         8.571264550          0.137265073     
    3.000000000          5.016308000          5.016308000             29593            103.550918216       71094.437304925      70257.891271988       415.611151434        415.611151434         36.199137404         0.448672402        50402.137712414      51342.043067583       113.096701969        113.096701969         26.055825307         0.315504794        20692.299592512      18915.848204405       302.514449466        302.514449466         10.143312097         0.133167608     
    3.000000000          5.016308000          5.016308000             29593            106.596533457       73060.538825497      68319.958663022       895.129580202        895.129580202         35.156891768         0.454566219        52524.805866027      50847.033231165       -261.302356262       -261.302356262        25.705331524         0.327247891        20535.732959470      17472.925431857       1156.431936463       1156.431936463        9.451560244          0.127318328     
    3.000000000          5.016308000          5.016308000             29593            109.642148699       71671.419174389      71517.210971084      -2261.511115834      -2261.511115834        34.603517107         0.445628158        47057.510174705      49126.049312324      -1244.589321551      -1244.589321551        23.244090279         0.318996296        24613.908999684      22391.161658759      -1016.921794283      -1016.921794283        11.359426827         0.126631863     
    3.000000000          5.016308000          5.016308000             29593            112.687763941       82007.148834496      81032.573621041       -753.309110007       -753.309110007        38.321334493         0.479487582        57658.472893428      58342.565542115       -593.037219008       -593.037219008        27.265224257         0.347863540        24348.675941068      22690.008078926       -160.271891000       -160.271891000        11.056110237         0.131624042     
    3.000000000          5.016308000          5.016308000             29593            115.733379182       76184.023298667      75295.013121647       -184.096949125       -184.096949125        34.654634893         0.444281285        53776.233325032      52524.178560258       -395.707234426       -395.707234426        24.318889596         0.313421916        22407.789973635      22770.834561390       211.610285301        211.610285301         10.335745297         0.130859369     
    3.000000000          5.016308000          5.016308000             29593            118.778994424       82909.099770787      83818.217016838      -2624.381238966      -2624.381238966        37.152333195         0.457253132        58538.636544797      56374.444352032       -51.200429842        -51.200429842         25.606416226         0.322216388        24370.463225991      27443.772664806      -2573.180809124      -2573.180809124        11.545916969         0.135036744     
    3.000000000          5.016308000          5.016308000             29593            121.824609666       81907.578874731      86643.825309487      -3082.417632345      -3082.417632345        36.607944204         0.451324084        61720.315963995      65036.494363606      -2754.632866163      -2754.632866163        27.530510721         0.332303103        20187.262910736      21607.330945882       -327.784766182       -327.784766182        9.077433483          0.119020981     
    3.000000000          5.016308000          5.016308000             29593            124.870224907       85524.470723397      87314.349513885       235.651876680        235.651876680         36.612242613         0.444840513        64685.062961022      66009.823535631       541.718198891        541.718198891         27.684943036         0.327063692        20839.407762376      21304.525978254       -306.066322211       -306.066322211        8.927299577          0.117776822     
    3.000000000          5.016308000          5.016308000             29593            127.915840149       86112.872520216      88293.918521592        40.239431714         40.239431714         36.054157890         0.437842506        63202.556662864      63076.359009633      -1041.696139482      -1041.696139482        26.104946583         0.315461598        22910.315857352      25217.559511959       1081.935571196       1081.935571196        9.949211307          0.122380908     
    3.300000000          5.016308000          5.016308000             29821             3.045615242        179860.885625000     177673.971055277      4836.862356209       4836.862356209       6134.631008683        1.956027285        55382.467343385      53026.664427512       1688.816371267       1688.816371267       1860.098418267        0.583376559        124478.418281615     124647.306627765      3148.045984943       3148.045984943       4274.532590417        1.372650726     
    3.300000000          5.016308000          5.016308000             29821             6.091230483        552006.228254024     537697.639619136     12521.438049879      12521.438049879       6232.428356969        1.956027285        185890.754281783     183453.607941634      5232.574034921       5232.574034921       2112.420029398        0.674886607        366115.473972241     354244.031677502      7288.864014959       7288.864014959       4120.008327571        1.281140678     
    3.300000000          5.016308000          5.016308000             29821             9.136845725        919589.603471752     917820.938590925     15070.462159883      15070.462159883       6305.307287619        1.969753792        286256.242233680     288976.245202863      2858.784016013       2858.784016013       1973.983229157        0.617692827        633333.361238072     628844.693388062     12211.678143870      12211.678143870       4331.324058461        1.352060965     
    3.300000000          5.016308000          5.016308000             29821             12.182460967      1305023.803045698    1302510.832696200      2099.801090991       2099.801090991       6391.489842083        1.995245877        449629.808436193     450255.059055104      3056.663343426       3056.663343426       2205.763601671        0.686325363        855393.994609506     852255.773641096      -956.862252435       -956.862252435       4185.726240412        1.308920514     
    3.300000000          5.016308000          5.016308000             29821             15.228076208      1618932.097455744    1617576.041572435     21824.491716533      21824.491716533       6170.271177315        1.940775610        568516.872711859     553889.945446253      9549.786036983       9549.786036983       2139.822964073        0.671073688       1050415.224743885    1063686.096126182     12274.705679550      12274.705679550       4030.448213242        1.269701922     
    3.300000000          5.016308000          5.016308000             29821             18.273691450      2026009.498051558    2037879.811727578     22286.355394855      22286.355394855       6338.977968879        1.980984571        697587.572993545     704848.886250037      5675.044273296       5675.044273296       2187.562982216        0.680086042       1328421.925058013    1333030.925477541     16611.311121559      16611.311121559       4151.414986663        1.300898529     
    3.300000000          5.016308000          5.016308000             29821             21.319306691      2368282.285582570    2347993.953240168     37903.282730840      37903.282730840       6224.807696716        1.958666998        856451.634822393     834209.170311597     11790.830155792      11790.830155792       2231.429598144        0.707443067       1511830.650760177    1513784.782928571     26112.452575048      26112.452575048       3993.378098572        1.251223931     
    3.300000000          5.016308000          5.016308000             29821             24.364921933      2715634.051652636    2730953.305717923     19174.564055833      19174.564055833       6230.218409895        1.949164031        852901.829816096     856530.410633830      3823.002034245       3823.002034245       1955.377838658        0.613117324       1862732.221836540    1874422.895084092     15351.562021588      15351.562021588       4274.840571237        1.336046707     
    3.300000000          5.016308000          5.016308000             29821             27.410537175      3104935.408587633    3111886.190533186     31186.998728863      31186.998728863       6274.650502369        1.960064493       1016665.323774663    1024107.155207469     10834.857216894      10834.857216894       2059.755754014        0.647971887       2088270.084812970    2087779.035325718     20352.141511969      20352.141511969       4214.894748356        1.312092606     
    3.300000000          5.016308000          5.016308000             29821             30.456152416      3421152.881447361    3401284.429018578     19417.306972673      19417.306972673       6161.068111349        1.934353852       1111071.601607142    1120483.787026269      7182.214028402       7182.214028402       2015.227713786        0.639366259       2310081.279840219    2280800.641992309     12235.092944271      12235.092944271       4145.840397563        1.294987593     
    3.300000000          5.016308000          5.016308000             29821             33.501767658      3735566.424349428    3771028.860039378     44725.352208687      44725.352208687       6133.293731577        1.931515665       1271603.456701715    1296164.406782727     21992.104140931      21992.104140931       2098.005013539        0.658545527       2463962.967647713    2474864.453256652     22733.248067756      22733.248067756       4035.288718038        1.272970138     
    3.300000000          5.016308000          5.016308000             29821             36.547382900      4161819.772983047    4182921.305897492     56171.727030738      56171.727030738       6225.225490539        1.954535273       1444203.809654589    1453055.423539525     15972.925430014      15972.925430014       2161.372277545        0.686325363       2717615.963328458    2729865.882357966     40198.801600724      40198.801600724       4063.853212995        1.268209910     
    3.300000000          5.016308000          5.016308000             29821             39.592998141      4456930.344617759    4452122.362874679     76149.302406634      76149.302406634       6114.508834729        1.954654634       1506947.415642698    1493709.244200854     18054.760151882      18054.760151882       2059.426771734        0.656127047       2949982.928975062    2958413.118673826     58094.542254753      58094.542254753       4055.082062995        1.298527587     
    3.300000000          5.016308000          5.016308000             29821             42.638613383      4410498.303946738    4386896.968664531     54378.443038224      54378.443038224       5590.625467765        1.947130475       1469429.217961424    1471779.048955730     16115.889960542      16115.889960542       1869.097992473        0.650738122       2941069.085985314    2915117.919708801     38262.553077682      38262.553077682       3721.527475292        1.296392353     
    3.300000000          5.016308000          5.016308000             29821             45.684228625      4007093.244900872    4022464.655940043      8704.981064977       8704.981064977       4750.766588079        1.950110687       1406955.491772295    1432695.525800043      9904.901830426       9904.901830426       1680.107341237        0.674492167       2600137.753128577    2589769.130140000     -1199.920765449      -1199.920765449       3070.659246842        1.275618520     
    3.300000000          5.016308000          5.016308000             29821             48.729843866      3884929.924646963    3956796.799381217     10603.316279227      10603.316279227       4340.303178658        1.949385427       1238878.696189390    1265376.337587416      8699.100303524       8699.100303524       1386.075601177        0.624334685       2646051.228457573    2691420.461793801      1904.215975703       1904.215975703       2954.227577481        1.325050741     
    3.300000000          5.016308000          5.016308000             29821             51.775459108      3736118.002444630    3732710.316835019     -18445.888445511     -18445.888445511      3883.368415516        1.907152600       1257299.686784415    1239132.366989019     -5532.844127198      -5532.844127198       1298.003512021        0.648889434       2478818.315660214    2493577.949845999     -12913.044318313     -12913.044318313      2585.364903495        1.258263166     
    3.300000000          5.016308000          5.016308000             29821             54.821074350      3779069.108506574    3843201.709638930     -19108.556992628     -19108.556992628      3736.684133741        1.906023580       1183843.590027747    1196748.709611114     -5483.404064062      -5483.404064062       1167.043481818        0.606907714       2595225.518478828    2646453.000027817     -13625.152928566     -13625.152928566      2569.640651923        1.299115866     
    3.300000000          5.016308000          5.016308000             29821             57.866689591      3754452.664388292    3839661.313830450     -31842.783664701     -31842.783664701      3521.643941790        1.818762212       1253772.169577283    1275722.351149515     -11567.388929215     -11567.388929215      1173.010976693        0.615837893       2500680.494811010    2563938.962680936     -20275.394735486     -20275.394735486      2348.632965097        1.202924319     
    3.300000000          5.016308000          5.016308000             29821             60.912304833      3672233.735204951    3791472.649201957     -7969.807608906      -7969.807608906       3283.673714532        1.690296183       1265110.749789412    1306294.019771061     -2361.776837262      -2361.776837262       1131.295071959        0.581616750       2407122.985415540    2485178.629430896     -5608.030771645      -5608.030771645       2152.378642573        1.108679433     
    3.300000000          5.016308000          5.016308000             29821             63.957920074      3424776.457456190    3460617.979516954     -13936.618523161     -13936.618523161      2881.476120328        1.462207816       1199797.669948510    1215395.707350410     -2708.643033827      -2708.643033827       1010.736873009        0.492982486       2224978.787507680    2245222.272166545     -11227.975489334     -11227.975489334      1870.739247319        0.969225330     
    3.300000000          5.016308000          5.016308000             29821             67.003535316      2888856.576437078    2897276.263366620     -27810.581412349     -27810.581412349      2308.819606088        1.214636282       1036652.401156978    1050203.740760120     -14021.238627828     -14021.238627828      832.710639202         0.422169904       1852204.175280100    1847072.522606500     -13789.342784522     -13789.342784522      1476.108966886        0.792466379     
    3.300000000          5.016308000          5.016308000             29821             70.049150558      2495700.000898804    2539884.129930429     -23355.599576874     -23355.599576874      1920.027281793        1.010423451        865679.633026688     879941.225503269     -3555.001130764      -3555.001130764       665.591038689         0.374428615       1630020.367872115    1659942.904427160     -19800.598446110     -19800.598446110      1254.436243104        0.635994837     
    3.300000000          5.016308000          5.016308000             29821             73.094765799      1935714.981285989    1938330.866541785     -10056.124102985     -10056.124102985      1414.285065608        0.776861900        713062.985316417     693879.789546254     -13023.614526801     -13023.614526801      513.627931319         0.292053346       1222651.995969572    1244451.076995531      2967.490423816       2967.490423816       900.657134289         0.484808554     
    3.300000000          5.016308000          5.016308000             29821             76.140381041      1253039.620215380    1303613.375754172     -2862.891613693      -2862.891613693       895.252957086         0.597383199        410587.970413757     428792.074281174      -786.993163085       -786.993163085       293.922354077         0.262624501        842451.649801622     874821.301472998     -2075.898450608      -2075.898450608       601.330603010         0.334758698     
    3.300000000          5.016308000          5.016308000             29821             79.185996283       841514.319662509     845678.914134407      1048.409065490       1048.409065490       567.629171019         0.525509910        284742.514537276     294663.107070782      1223.665562170       1223.665562170       194.931751793         0.271838673        556771.805125233     551015.807063625      -175.256496680       -175.256496680       372.697419226         0.253671237     
    3.300000000          5.016308000          5.016308000             29821             82.231611524       502120.435359249     515728.406360917      -723.118686329       -723.118686329       329.516733924         0.515391499        161722.569185611     160668.649996550     -4416.936598369      -4416.936598369       104.370410651         0.302371646        340397.866173638     355059.756364367      3693.817912040       3693.817912040       225.146323273         0.213019853     
    3.300000000          5.016308000          5.016308000             29821             85.277226766       277507.622730449     277696.238748873     -4190.239618875      -4190.239618875       173.204769022         0.479803822        108074.937705093     110140.462064401      -152.921871593       -152.921871593        68.075801586         0.327564378        169432.685025356     167555.776684472     -4037.317747282      -4037.317747282       105.128967435         0.152239444     
    3.300000000          5.016308000          5.016308000             29821             88.322842008       94243.578824788      93744.000034819       -560.304728146       -560.304728146        56.588001459         0.475009396        51000.800861761      50796.402081088       -312.070929788       -312.070929788        30.642983455         0.348581040        43242.777963028      42947.597953731       -248.233798358       -248.233798358        25.945018005         0.126428356     
    3.300000000          5.016308000          5.016308000             29821             91.368457249       58259.246130985      57860.587157586       2475.515043562       2475.515043562        33.769485911         0.477519596        39801.025620520      37807.110133301       2916.837175429       2916.837175429        22.569674557         0.335019838        18458.220510465      20053.477024285       -441.322131867       -441.322131867        11.199811354         0.142499758     
    3.300000000          5.016308000          5.016308000             29821             94.414072491       63212.737334032      65653.823632489       1081.125514568       1081.125514568        36.247700513         0.464676025        47330.072071446      47925.790983954       773.308604903        773.308604903         26.793653608         0.338662187        15882.665262586      17728.032648536       307.816909665        307.816909665         9.454046905          0.126013837     
    3.300000000          5.016308000          5.016308000             29821             97.459687733       67734.128340619      64548.026572770       2535.113291756       2535.113291756        36.027221432         0.463541971        49692.859087408      45388.266271734       1503.023403102       1503.023403102        25.895471385         0.331723926        18041.269253211      19159.760301036       1032.089888654       1032.089888654        10.131750047         0.131818046     
    3.300000000          5.016308000          5.016308000             29821            100.505302974       60971.250438875      60144.395861799      -1103.041945519      -1103.041945519        31.971053819         0.413379046        45060.925379860      46507.079601867      -1083.499689906      -1083.499689906        24.171324720         0.310430241        15910.325059015      13637.316259932       -19.542255613        -19.542255613         7.799729099          0.102948804     
    3.300000000          5.016308000          5.016308000             29821            103.550918216       65795.823961973      61097.179116767      -2444.317194860      -2444.317194860        32.496226275         0.420502331        46000.378218215      44970.404388611      -2205.975664172      -2205.975664172        23.296849033         0.309870780        19795.445743758      16126.774728157       -238.341530687       -238.341530687        9.199377243          0.110631551     
    3.300000000          5.016308000          5.016308000             29821            106.596533457       73245.439949316      68998.953104870       -425.235736958       -425.235736958        35.371715478         0.449095509        53568.706637867      50615.805038598       -299.578574766       -299.578574766        25.907417685         0.328242565        19676.733311449      18383.148066272       -125.657162191       -125.657162191        9.464297793          0.120852944     
    3.300000000          5.016308000          5.016308000             29821            109.642148699       67403.974469270      67755.726074732      -1748.863268488      -1748.863268488        32.663214985         0.436928259        49316.705103104      49184.411528525      -2033.013317347      -2033.013317347        23.804160085         0.326246211        18087.269366166      18571.314546207       284.150048859        284.150048859         8.859054900          0.110682048     
    3.300000000          5.016308000          5.016308000             29821            112.687763941       67996.201251090      68848.095453519       1545.357261817       1545.357261817        32.164284805         0.427778137        50910.984492854      51946.968193758       2292.779552582       2292.779552582        24.176034839         0.311666929        17085.216758237      16901.127259761       -747.422290764       -747.422290764        7.988249966          0.116111209     
    3.300000000          5.016308000          5.016308000             29821            115.733379182       78838.914094407      73076.327066066       1158.068471676       1158.068471676        34.754427685         0.441993534        57823.855877839      52738.157641589       -725.767588717       -725.767588717        25.293838026         0.320285169        21015.058216568      20338.169424477       1883.836060393       1883.836060393        9.460589659          0.121708364     
    3.300000000          5.016308000          5.016308000             29821            118.778994424       77922.158106619      81134.993066475      -2230.487515425      -2230.487515425        35.443167870         0.451905142        56146.308143197      60661.837061560      -1009.527616668      -1009.527616668        26.028698921         0.335586363        21775.849963422      20473.156004915      -1220.959898757      -1220.959898757        9.414468949          0.116318779     
    3.300000000          5.016308000          5.016308000             29821            121.824609666       75218.769158341      75363.591975135       1233.169703333       1233.169703333        32.705219521         0.434817524        57105.424137006      56458.696509674       1102.434517162       1102.434517162        24.665169729         0.324049823        18113.345021335      18904.895465461       130.735186171        130.735186171         8.040049793          0.110767701     
    3.300000000          5.016308000          5.016308000             29821            124.870224907       83221.784946546      78580.054930650      -1112.178545940      -1112.178545940        34.274292133         0.438909306        60470.848482831      57469.305751974       -190.458203447       -190.458203447        24.983123205         0.326640034        22750.936463715      21110.749178676       -921.720342492       -921.720342492        9.291168928          0.112269272     
    3.300000000          5.016308000          5.016308000             29821            127.915840149       83038.750167135      87549.160406290       184.688712474        184.688712474         35.264701708         0.447351833        58758.503647980      60795.074133022      -1109.780830839      -1109.780830839        24.714654423         0.319596088        24280.246519154      26754.086273268       1294.469543313       1294.469543313        10.550047285         0.127755745     
    3.600000000          5.016308000          5.016308000             30296             3.045615242        187759.699221425     192006.755814997      699.124307279        699.124307279        6516.083754059        1.921711017        54545.776737650      57100.404541250       720.107327635        720.107327635        1915.640147744        0.549060291        133213.922483776     134906.351273748      -20.983020356        -20.983020356        4600.443606315        1.372650726     
    3.600000000          5.016308000          5.016308000             30296             6.091230483        578274.146899713     619436.714006362      -142.467499642       -142.467499642       6850.161179596        2.047537333        187000.070278925     196049.622856234      580.399798501        580.399798501        2190.805997856        0.640570339        391274.076620788     423387.091150127      -722.867298143       -722.867298143       4659.355181740        1.406966994     
    3.600000000          5.016308000          5.016308000             30296             9.136845725        919815.492808414     930949.199189410     -1097.255600894      -1097.255600894       6351.133746637        1.901121256        301238.449447239     307794.634291274     -2141.152516629      -2141.152516629       2089.974261814        0.617692827        618577.043361175     623154.564898136      1043.896915735       1043.896915735       4261.159484823        1.283428429     
    3.600000000          5.016308000          5.016308000             30296             12.182460967      1355312.411402621    1376880.456016714     13581.016564024      13581.016564024       6697.047363957        2.005050525        491732.134660626     503732.689755382      892.439059654        892.439059654        2440.045561119        0.735348603        863580.276741995     873147.766261332     12688.577504370      12688.577504370       4257.001802838        1.269701922     
    3.600000000          5.016308000          5.016308000             30296             15.228076208      1706724.985979405    1716163.802762143      3485.813452519       3485.813452519       6525.598308141        1.948401448        547705.120054645     549544.330367360     -1921.164273668      -1921.164273668       2091.861465331        0.625318664       1159019.865924760    1166619.472394783      5406.977726187       5406.977726187       4433.736842810        1.323082783     
    3.600000000          5.016308000          5.016308000             30296             18.273691450      2114290.719414301    2129594.294747688      8491.939367535       8491.939367535       6619.740735185        1.987223892        741224.901506081     742561.939368912       46.140640296         46.140640296        2314.455778160        0.695684345       1373065.817908220    1387032.355378776      8445.798727239       8445.798727239       4305.284957026        1.291539547     
    3.600000000          5.016308000          5.016308000             30296             21.319306691      2495782.789650848    2513492.499505213     22686.355784632      22686.355784632       6611.524388294        1.971865563        880579.027642314     881350.939393557      7787.289681042       7787.289681042       2325.494662420        0.694244502       1615203.762008534    1632141.560111655     14899.066103590      14899.066103590       4286.029725874        1.277621061     
    3.600000000          5.016308000          5.016308000             30296             24.364921933      2851850.635231853    2933310.650026047     14824.200473289      14824.200473289       6617.504866575        1.985768051       1030563.978924833    1051043.389618722      1895.352908280       1895.352908280       2381.099888561        0.709202875       1821286.656307020    1882267.260407324     12928.847565009      12928.847565009       4236.404978014        1.276565175     
    3.600000000          5.016308000          5.016308000             30296             27.410537175      3224816.334201834    3307904.350804903     12638.524905465      12638.524905465       6593.488083012        1.972176117        999873.043785169    1027936.747787057     -2045.763971175      -2045.763971175       2046.672487626        0.609618411       2224943.290416665    2279967.603017846     14684.288876640      14684.288876640       4546.815595387        1.362557706     
    3.600000000          5.016308000          5.016308000             30296             30.456152416      3582718.649058339    3700347.563758976     -3170.206427369      -3170.206427369       6577.043504350        1.970476240       1319580.740389976    1352648.529746067      3160.826189341       3160.826189341       2413.182531878        0.720641631       2263137.908668362    2347699.034012908     -6331.032616710      -6331.032616710       4163.860972472        1.249834609     
    3.600000000          5.016308000          5.016308000             30296             33.501767658      4003836.262583887    4085283.058375338     36135.342796408      36135.342796408       6609.247327933        1.970734257       1447925.940360552    1472654.923098311     18345.834718986      18345.834718986       2386.272287740        0.704300551       2555910.322223336    2612628.135277026     17789.508077423      17789.508077423       4222.975040193        1.266433706     
    3.600000000          5.016308000          5.016308000             30296             36.547382900      4373827.546949340    4454830.751244131     25498.874474331      25498.874474331       6586.230557144        1.964979355       1300058.194692603    1324613.859297310     16462.369760896      16462.369760896       1958.020652810        0.586360582       3073769.352256738    3130216.891946821      9036.504713435       9036.504713435       4628.209904333        1.378618773     
    3.600000000          5.016308000          5.016308000             30296             39.592998141      4667917.767207267    4694422.331362508     48370.750896003      48370.750896003       6425.611468018        1.951909333       1582628.185129239    1599123.621165371      8002.342106411       8002.342106411       2183.716963886        0.665735602       3085289.582078027    3095298.710197138     40368.408789591      40368.408789591       4241.894504133        1.286173731     
    3.600000000          5.016308000          5.016308000             30296             42.638613383      4669743.181500380    4853425.216426445     23020.280538969      23020.280538969       6051.844452758        1.962382149       1572121.285685927    1629956.782476339     17273.284706743      17273.284706743       2034.877215688        0.658363959       3097621.895814452    3223468.433950106      5746.995832226       5746.995832226       4016.967237069        1.304018190     
    3.600000000          5.016308000          5.016308000             30296             45.684228625      4295638.864701545    4413860.160967700     34697.159689853      34697.159689853       5153.060415160        1.971410440       1496826.270462062    1547906.885935552     10271.132460175      10271.132460175       1801.446197619        0.704075157       2798812.594239483    2865953.275032147     24426.027229678      24426.027229678       3351.614217541        1.267335283     
    3.600000000          5.016308000          5.016308000             30296             48.729843866      4145111.222004477    4230805.168684006     -3093.769711046      -3093.769711046       4635.970853624        1.957134261       1309759.127116936    1326631.155668383     -5578.608335557      -5578.608335557       1459.210901790        0.635404449       2835352.094887541    2904174.013015623      2484.838624511       2484.838624511       3176.759951835        1.321729812     
    3.600000000          5.016308000          5.016308000             30296             51.775459108      3839450.554950233    4017605.227835484     -7787.395548316      -7787.395548316       4085.224744965        1.930030112       1302770.278249427    1356683.729249168      1731.849858995       1731.849858995       1382.765710196        0.658248416       2536680.276700806    2660921.498586317     -9519.245407311      -9519.245407311       2702.459034770        1.271781696     
    3.600000000          5.016308000          5.016308000             30296             54.821074350      3862826.537372789    3980738.746256975      8438.604338979       8438.604338979       3845.169851159        1.902101721       1258660.399658581    1282455.443941098     -2341.238400870      -2341.238400870       1245.737324391        0.625536545       2604166.137714207    2698283.302315878     10779.842739849      10779.842739849       2599.432526768        1.276565175     
    3.600000000          5.016308000          5.016308000             30296             57.866689591      3968649.269853232    4076289.584317768     -7913.805036622      -7913.805036622       3730.706473346        1.839166480       1351342.131311671    1401411.745586248      3133.537289823       3133.537289823       1276.543786625        0.632532294       2617307.138541562    2674877.838731520     -11047.342326445     -11047.342326445      2454.162686721        1.206634186     
    3.600000000          5.016308000          5.016308000             30296             60.912304833      3873611.340804050    3995081.897645860      8594.828967323       8594.828967323       3461.848554064        1.713173695       1305866.487592579    1356754.326963542     -9638.978122539      -9638.978122539       1171.425767604        0.569298090       2567744.853211471    2638327.570682318     18233.807089862      18233.807089862       2290.422786460        1.143875605     
    3.600000000          5.016308000          5.016308000             30296             63.957920074      3637772.511576983    3758398.268980928     -7437.819666251      -7437.819666251       3095.231461484        1.531677335       1175448.287058522    1210068.771556500     -3668.372065466      -3668.372065466       998.317598499         0.518928933       2462324.224518461    2548329.497424427     -3769.447600784      -3769.447600784       2096.913862985        1.012748402     
    3.600000000          5.016308000          5.016308000             30296             67.003535316      3122507.964653133    3225730.793862238     -8589.490329931      -8589.490329931       2533.114692591        1.283268819       1086320.380498002    1107161.202859994     -8943.885817094      -8943.885817094       875.257002468         0.433342642       2036187.584155131    2118569.591002243      354.395487163        354.395487163        1657.857690122        0.849926176     
    3.600000000          5.016308000          5.016308000             30296             70.049150558      2497045.231378069    2569666.347414015     -7410.387026458      -7410.387026458       1931.895924586        1.001272446        834338.498297708     864139.157196078      765.808825603        765.808825603        647.615718720         0.340874930       1662706.733080361    1705527.190217937     -8176.195852062      -8176.195852062       1284.280205866        0.660397516     
